condition,rep,field,label,nuc_area,nuc_perimeter,nuc_equivalent_diameter_area,nuc_solidity,nuc_eccentricity,nuc_axis_major_length,nuc_axis_minor_length,nuc_feret_diameter_max,nuc_circularity,nuc_aspect,cell_area,cell_perimeter,cell_equivalent_diameter_area,cell_solidity,cell_eccentricity,cell_axis_major_length,cell_axis_minor_length,cell_feret_diameter_max,cell_circularity,cell_aspect,cell_nuc_area_ratio,blue_nuc_mean,blue_nuc_integrated,blue_cell_mean,blue_cell_integrated,blue_cell_cv,blue_cyto_mean,blue_cyto_integrated,cyto_area,blue_nc_ratio,green_nuc_mean,green_nuc_integrated,green_cell_mean,green_cell_integrated,green_cell_cv,green_cyto_mean,green_cyto_integrated,green_nc_ratio,red_nuc_mean,red_nuc_integrated,red_cell_mean,red_cell_integrated,red_cell_cv,red_cyto_mean,red_cyto_integrated,red_nc_ratio,green_saturated_px,red_saturated_px,flag_area_outlier,flag_no_cyto,flag_saturated,keep_shape,keep_intensity
control2_disease,1,PB154769,99,25728.0,710.7106781186548,180.99145561861826,0.9566446047445527,0.6737965792056851,212.86997971719367,157.29322331834788,213.40337391897066,0.6400740347172119,1.3533321730356,25728.0,710.7106781186548,180.99145561861826,0.9566446047445527,0.6737965792056851,212.86997971719367,157.29322331834788,213.40337391897066,0.6400740347172119,1.3533321730356,1.0,4.409951886319699,113459.24213123322,4.409951886319699,113459.24213123322,0.11581818512486693,,0.0,0.0,,1.0995224154697945,28288.51270520687,1.0995224154697945,28288.51270520687,0.13466183791042155,,0.0,,0.5121158563128826,13175.716751217842,0.5121158563128826,13175.716751217842,0.1024417698539561,,0.0,,0.0,0.0,False,True,False,False,False
control2_disease,1,PB154769,100,26648.0,720.1248916810279,184.1990428533835,0.9719162593916405,0.7494668244650738,226.59402929642667,150.01474196996105,228.70505022845472,0.64574170770481,1.510478412460289,136624.0,2914.298556597335,417.07922456039074,0.672276185133792,0.7974161694910084,620.1334354303435,374.2069584869565,696.9189335927099,0.20214768764491767,1.6571937569994681,5.126988892224557,4.455763255528092,118737.1792333126,2.7857937326488793,380606.2829294205,0.31471283156408536,2.376502630114338,260445.6762394905,109592.0,1.8749246052017696,0.9047055280188905,24108.592910647392,0.6405375105665766,87512.79684364796,0.26731934977959343,0.5756272730414899,63084.14410716295,1.5716863505070258,0.4780401210338369,12738.813145309687,0.46777139600263395,63908.79920746386,0.29221049392321496,0.46464732796956115,50921.62996684015,1.0288235663009195,0.0,348.0,False,False,True,True,False
control2_disease,1,PB154769,101,22724.0,688.1248916810279,170.09731160298165,0.9356831096104752,0.5758771099291426,189.42627228748432,154.86284825901387,195.05896544378575,0.6030594242187362,1.2231873197286274,304980.0,8789.19718498217,623.1473311772505,0.4540778117076381,0.9015458148000068,1348.7322675338307,583.5744048145035,1295.7360842393794,0.04961155141946014,2.311157337276542,13.421052631578947,4.3354594871792616,98518.98138666153,2.5154155012474457,767151.419570446,0.24642770885598522,2.368886536278359,668632.4381837845,282256.0,1.8301676423854765,0.8430988428915204,19158.57810586691,0.7424102002585143,226420.2628748417,0.2294802936281084,0.7343039112329757,207261.68476897478,1.1481606321228308,0.39516093429388494,8979.637070894241,0.575203892150346,175425.6830280125,0.31465263209123556,0.5896988760455695,166446.04595711827,0.6701063039898834,0.0,0.0,False,False,False,True,True
control2_disease,1,PB154769,102,22336.0,645.1543289325507,168.63889963826435,0.9653384043564699,0.5654115201734862,186.6329923032103,153.93656341879858,195.25624189766637,0.6743541485291393,1.212401967136671,24808.0,695.2548339959391,177.7259874801373,0.956877266064954,0.5953687784566801,200.2736296207753,160.91036060232088,227.72790781983662,0.6449314904348297,1.244628555122924,1.1106733524355301,4.455183203174682,99510.9720261097,4.247781401889934,105378.96101808548,0.20093476068700966,2.5267022786390445,7903.5247275829315,3128.0,1.7632402680914088,1.0293934674303775,22992.532488524914,1.0225377963031157,25367.117650687695,0.14145973447177673,0.9183318991109234,2872.542180418968,1.1209383757952627,0.5523492686002166,12337.273263454437,0.5693636540586585,14124.7735298872,0.14324586051840887,0.7029777117588026,2198.9142823815346,0.7857279958681423,0.0,0.0,False,False,False,True,True
control2_disease,1,PB154769,103,23520.0,698.2253967444162,173.05084250638893,0.9453376205787781,0.6843786984426308,205.89976549955315,150.12702395733024,215.35319825811735,0.6062557888040893,1.3715036778326792,155316.0,4139.678282274302,444.6959333410713,0.5571714533753291,0.7678425429285988,775.9138245059395,497.0803544026004,714.3836504288155,0.11389191080403949,1.5609424464952872,6.603571428571429,4.460510798173697,104911.21397304535,2.659105985475614,413001.7052401304,0.3109608019256514,2.3376315765811184,308090.4912670851,131796.0,1.9081325059346503,1.1355040744529898,26707.05583113432,0.8640502463027372,134200.82805475593,0.24499273869779864,0.8156072431911561,107493.7722236216,1.3922192132701041,0.5977000611105643,14057.90543732047,0.57590137289907,89446.69763319194,0.2044405761422427,0.5720112309620282,75388.79219587147,1.044909660436792,0.0,0.0,False,False,False,True,True
control2_disease,1,PB154769,105,21312.0,674.2253967444162,164.72790042186475,0.9228371005455963,0.6210738281168103,188.77941848310385,147.9562591422955,211.69789795838787,0.5891472522388439,1.2759137029920924,21760.0,688.4680374315354,166.45027033152317,0.920863309352518,0.5875630102012124,187.96754680153816,152.09928179456307,211.69789795838787,0.5769008644526842,1.2358213962865487,1.021021021021021,4.416041910077806,94114.6851875782,4.394841470339281,95631.75039458275,0.13317564927498857,3.3863062656351497,1517.0652070045471,448.0,1.304088160865011,1.1514972304623272,24540.708975613117,1.1449337163967463,24913.7576687932,0.30056870282358106,0.8326979758484023,373.04869318008423,1.382851002236571,0.44307988881785143,9442.91859048605,0.44192590675837196,9616.307731062174,0.22305733505413533,0.38702933164313436,173.3891405761242,1.1448225046322826,7.0,0.0,False,True,True,False,False
control2_disease,1,PB154769,106,25968.0,685.1543289325507,181.83367261781495,0.9774900248437853,0.733343072317044,221.08377866955183,150.30574439242505,219.52904135899652,0.6951388393824677,1.4708937410424998,235676.0,5864.798123321446,547.7882829570236,0.47270488137048233,0.9276358553809996,1273.7659517143652,475.7336268091912,1149.3580817134407,0.0861031594170724,2.6774772266103684,9.075631546518792,4.606637796913851,119625.17031025887,2.4641951516157587,580751.6565521955,0.3323995872243486,2.1988979258871226,461126.4862419367,209708.0,2.094975734289872,1.158515674079862,30084.335024505854,0.7670076968786219,180765.3059695661,0.2809292345494956,0.7185275284922857,150680.97094506025,1.6123469569924764,0.5210934717228805,13531.75527369976,0.5915301888663306,139409.46879126132,0.3064288978100706,0.6002523199761647,125877.71351756155,0.8681240444744511,0.0,0.0,False,False,False,True,True
control2_disease,1,PB154769,108,35184.0,892.1665222413704,211.6545774179287,0.9209506857920636,0.8254635644079963,289.1538366320867,163.21444586130414,281.9237485562364,0.5554733539144243,1.7716191425715035,152096.0,2972.298556597335,440.0620885693737,0.6823753207831595,0.7139452368815318,572.1496462056366,400.6200642480754,688.8693635225768,0.2163429739728106,1.428160237754206,4.32287403365166,4.023458821034096,141561.3751592636,2.7388234364537785,416564.0893908739,0.27474046861814555,2.347738498467565,273126.50595772266,116336.0,1.7137593576372838,1.0171975881376283,35789.07994103432,0.7849777910124386,119391.98210182786,0.23141641935140012,0.7143377785296429,83103.19980302453,1.4239728300963963,0.5991180031439658,21079.367822617292,0.660003543042047,100383.89888252318,0.19158327027401434,0.6780661323981718,78883.50157867372,0.8835686882413907,3.0,11.0,False,False,True,True,False
control2_disease,1,PB154769,109,35280.0,944.651803615609,211.94313184969346,0.8962959199227681,0.8341955664975823,299.29376589516596,165.05115207094144,294.8643756034289,0.49681525687666483,1.8133394534957565,166016.0,3524.666088965482,459.7587805129477,0.6422530852257341,0.8502614265733847,759.9876436646385,400.02757033985824,829.8246802789129,0.16792828373574772,1.8998381612021464,4.705668934240363,4.532973968570465,159923.321611166,2.850655806307597,473254.474339962,0.32934447478245504,2.3894068380302453,309399.5126428604,129488.0,1.897112662616849,0.9846629758811051,34738.90978908539,0.6818724116301501,113201.73028919101,0.2914872565920734,0.5998724033358928,77676.27776315808,1.6414540332333851,0.5182213677241215,18282.84985330701,0.4863722672349032,80745.57831726968,0.23186751948899953,0.4773447197705119,61810.41307364404,1.085633392935113,0.0,140.0,False,False,True,True,False
control2_disease,1,PB154769,110,24448.0,702.1248916810279,176.43174428000552,0.9451059223751354,0.5542009250421591,196.3447621629389,163.43402753796798,202.35859260234045,0.6231957187566458,1.201370149905443,43040.0,1284.9360748630709,234.09448948106703,0.770552850186193,0.842128961055156,338.3060028714245,182.44037349063905,370.4821183269174,0.3275812850744979,1.8543373728007788,1.7604712041884816,4.447238925395836,108726.09724807739,3.6302212073457287,156244.72076416016,0.2921314490119154,2.555864001510476,47518.623516082764,18592.0,1.7400139141861957,1.0399749896450075,25425.308546841145,0.9829223981978835,42304.98001843691,0.16366971324234306,0.9078997134033866,16879.671471595764,1.1454734199072698,0.5099055733012415,12466.171456068754,0.5486744897246194,23614.95003774762,0.16893051609085805,0.5996546139026929,11148.778581678867,0.8503321103170647,0.0,0.0,False,False,False,True,True
control2_disease,1,PB154769,111,26976.0,755.9827560572969,185.32919348763096,0.9309773605742684,0.8509578617962328,259.34967776543556,136.21925944028982,246.01829200285087,0.5931487755635875,1.9039134321466384,27152.0,755.9827560572969,185.93278387269183,0.9370513528437328,0.848369457953762,258.72919623287515,136.9724345352344,246.01829200285087,0.5970186667446072,1.8889143433186213,1.0065243179122183,4.406550750755048,118871.11305236816,4.397873098025198,119411.05035758018,0.10167300887296375,3.067825597795573,539.9373052120209,176.0,1.4363758989172766,1.3205524438114955,35623.2227242589,1.319404154377136,35824.461599648,0.12056718702699398,1.1434027010744268,201.23887538909912,1.1549320659909283,0.621701747819799,16771.026349186897,0.6221273296002823,16892.001253306866,0.12288664473269441,0.6873574097725478,120.97490411996841,0.9044810443311075,0.0,0.0,False,True,False,False,False
control2_disease,1,PB154769,112,33680.0,855.6812408671319,207.08140396153462,0.928898449997242,0.7756436660743717,266.62291705343733,168.2846683948279,263.2812184718082,0.5780400431368835,1.584356552480997,49424.0,1095.8650070512053,250.85571801135146,0.8987162235880278,0.6776149063340492,298.36463050201183,219.4223960776204,319.18803235710453,0.5171703714256588,1.359772912134574,1.467458432304038,4.192648951840231,141208.41669797897,3.628709512062349,179345.33892416954,0.23709783221274686,2.493346387110864,41728.645134687424,16736.0,1.6815348936328152,1.116698138957352,37610.39332008362,1.0527397952467328,52030.611640274525,0.1692320784709335,0.9125747090494029,15272.850330650806,1.2236785962659182,0.5074789845400143,17091.89219930768,0.5680635043722299,28075.970640093088,0.19894953478322705,0.6899411729634891,11546.855470716953,0.7355394987666136,0.0,0.0,False,False,False,True,True
control2_disease,1,PB154769,113,29520.0,821.3380951166242,193.8711720720283,0.9158600148920327,0.8151098317965582,258.9572226991797,150.0155891818915,247.07286374670934,0.549898182013566,1.7262020841393904,37232.0,908.7523086789973,217.7274781224905,0.9281547589370295,0.49327952254729274,240.78774510440377,209.45424285030572,250.5673562138532,0.5665459973263516,1.1495959300117482,1.2612466124661246,4.073497359757501,120249.64206004143,3.803431588530438,141609.36490416527,0.15425540692269807,2.7696736053065147,21359.72284412384,7712.0,1.4707499656107292,1.0992722467961027,32450.516725420952,1.0747520632747294,40015.16881984472,0.10351166822323625,0.9808936844429164,7564.652094423771,1.120684396515834,0.4771860435110363,14086.532004445791,0.49211458699816946,18322.410303115845,0.09199148519670201,0.5492580781470505,4235.8782986700535,0.8687829319158075,0.0,0.0,False,False,False,True,True
control2_disease,1,PB154769,114,23600.0,680.4680374315354,173.34489682638437,0.9552335465069214,0.6710540461713159,202.74775907591734,150.3188987053628,203.03940504246953,0.640481228586501,1.3487842235547463,23600.0,680.4680374315354,173.34489682638437,0.9552335465069214,0.6710540461713159,202.74775907591734,150.3188987053628,203.03940504246953,0.640481228586501,1.3487842235547463,1.0,4.488925787079133,105938.64857506752,4.488925787079133,105938.64857506752,0.09925672937094202,,0.0,0.0,,1.2704477058477321,29982.565858006477,1.2704477058477321,29982.565858006477,0.18149293520989226,,0.0,,0.5611960226739362,13244.226135104895,0.5611960226739362,13244.226135104895,0.16417745960336044,,0.0,,0.0,0.0,False,True,False,False,False
control2_disease,1,PB154769,115,30320.0,839.095454429505,196.48059190762362,0.9215245273843535,0.7864869114075437,256.2936486984733,158.28873732759166,255.36836139193124,0.541148331982944,1.6191527775476051,232288.0,5578.413347010595,543.8366182664068,0.5477198773874087,0.7230780460120725,804.8162624384826,555.9399856655634,967.6946832550027,0.09380268205884161,1.4476675238154852,7.661213720316622,4.08784401044053,123943.43039655685,2.735108126312051,635332.7964447737,0.21901496766905926,2.5320316389141686,511389.3660482168,201968.0,1.6144521844101256,1.2052243968525946,36542.40371257067,1.0395458603752765,241474.02881485224,0.13951671475512475,1.0146737359496631,204931.62510228157,1.1877950065639469,0.5722810665052138,17351.561936438084,0.7159284149632853,166301.57965499163,0.15126520335747012,0.7374931559383345,148950.01771855354,0.7759815286381655,29.0,1439.0,False,False,True,True,False
control2_disease,1,PB154769,116,14992.0,564.953318805774,138.16080216425192,0.9637438930316277,0.4966407637787725,149.7656151941193,129.98999310146897,158.4929020492716,0.5902612987699881,1.152131880468781,14992.0,564.953318805774,138.16080216425192,0.9637438930316277,0.4966407637787725,149.7656151941193,129.98999310146897,158.4929020492716,0.5902612987699881,1.152131880468781,1.0,4.137343366871903,62027.05175614357,4.137343366871903,62027.05175614357,0.06230969907821599,,0.0,0.0,,1.2433844042013587,18640.81898778677,1.2433844042013587,18640.81898778677,0.10617445181289394,,0.0,,0.6042111572335408,9058.333669245243,0.6042111572335408,9058.333669245243,0.12169700558283872,,0.0,,38.0,0.0,False,True,True,False,False
control2_disease,1,PB154769,118,30720.0,848.2670273047588,197.77239143587306,0.90014064697609,0.7846802985512854,261.7929364263999,162.28561424236196,255.1960031034969,0.5364952773801034,1.6131616942671878,31088.0,856.8528137423857,198.95343919301,0.9092185306504446,0.7815356833678897,261.14796396498417,162.9199102907727,257.6140524117425,0.532096243451404,1.6029223407924675,1.0119791666666667,4.271791276832421,131229.428024292,4.258402599741734,132385.22002077103,0.09099310228010044,3.1407391208669413,1155.7919964790344,368.0,1.360122924075679,1.2180795104883146,37419.40256220102,1.2168119953953906,37828.251312851906,0.11477697797815782,1.1110020398121814,408.8487506508827,1.0963791845910877,0.594370942938258,18259.075367063284,0.595217335674906,18504.116531461477,0.10637256764196944,0.6658727293429167,245.04116439819336,0.8926194402416558,0.0,0.0,False,True,False,False,False
control2_disease,1,PB154769,119,24096.0,777.0538238691624,175.15701547451212,0.8655172413793103,0.6321728523664367,209.79080990371847,162.55166574280048,229.1571513176056,0.5014788423791198,1.2906100281719828,198896.0,5839.241774135342,503.23180790729526,0.4205007209332809,0.5248120566458806,834.8381699676899,710.6293860682825,947.7383605193999,0.07330321080792979,1.1747870075942404,8.254316069057104,4.45424427172221,107329.46997141838,2.7582168552388313,548598.2996395826,0.25771487458841913,2.524421222357919,441268.82966816425,174800.0,1.7644615852031829,1.229004300784463,29614.087631702423,0.8825662903860481,175538.90489262342,0.20893377399432603,0.8348101673965732,145924.817260921,1.472196133663798,0.6191135929800956,14918.161136448383,0.5868109814040815,116714.3569573462,0.12910899450336302,0.5823580996618868,101796.19582089782,1.0631149345043003,0.0,0.0,False,False,False,True,True
control2_disease,1,PB154769,120,25504.0,756.7523086789973,180.20183503207062,0.9598073159716995,0.8028347961324185,237.10417323724604,141.36187597264836,235.1276249188938,0.5596424570033388,1.6772851350891986,108144.0,2186.5584412271573,371.0703670812848,0.7628452921757287,0.878392855036712,589.0670074515679,281.5382841244111,676.4059432027486,0.2842432199375321,2.092315825833692,4.240276035131744,4.40174466481846,112262.09593153,2.9069663996235438,314370.9743208885,0.3104097563166657,2.4456543851568067,202108.87838935852,82640.0,1.7998228578549684,1.1596262958017616,29575.109048128128,0.880485260608354,95219.19802322984,0.27310458164508167,0.7943379595244641,65644.08897510171,1.4598651391354631,0.4621372802680828,11786.349195957184,0.504115370591519,54517.05263724923,0.19223329253815563,0.5170704675858185,42730.70344129205,0.8937607332822225,0.0,0.0,False,False,False,True,True
control2_disease,1,PB154769,121,22176.0,697.4386001800126,168.03380655108356,0.9374365911396686,0.5939531755928541,191.6386883779759,154.17325038412451,196.9771560359221,0.5729030270491489,1.2430086795245336,336012.0,10140.258151526268,654.0823846470347,0.43176050483336054,0.681006077807829,1100.2845229942482,805.7138890148856,1195.1807394699765,0.041064508465140495,1.3656020306904755,15.152056277056277,4.369884815244448,96906.56566286087,2.599366451539268,873418.3201146126,0.2191572496483031,2.4595347798574694,761757.273878336,309716.0,1.7767119420436428,1.0391185402596024,23043.49274879694,0.7947276986940017,267038.0434935689,0.18462422821146893,0.7763836494160419,240458.4383625388,1.338408583232242,0.5476436947887658,12144.546575635672,0.6156677853667254,206871.76389664412,0.18065601655068056,0.6204764021771018,192171.46937668324,0.8826180864690687,0.0,137.0,True,False,True,False,False
control2_disease,1,PB154769,122,28508.0,877.5807358037436,190.51906188439523,0.8649271844660195,0.8248264248405284,267.5528142527867,151.2706248772429,256.81510858981795,0.46516009615095294,1.7687030411218803,64872.0,1219.0365799264591,287.39797449888107,0.9228930746030842,0.6935277325146665,343.89187361267756,247.7499984804758,351.52382565055245,0.548572049390645,1.3880600432769663,2.275571769327908,4.237880753495674,120813.50452065468,3.2161950116049334,208641.00279283524,0.30717078806217146,2.4152320501644637,87827.49827218056,36364.0,1.7546474481435845,1.188051081222673,33868.96022349596,1.0730750197391943,69612.52268052101,0.1793284264531724,0.9829381381868071,35743.56245702505,1.2086732980106265,0.5914359313480413,16860.65553086996,0.7104580793780123,46088.836525410414,0.23852534690682717,0.8037669396804656,29228.180994540453,0.7358301295437261,0.0,2196.0,False,False,True,True,False
control2_disease,1,PB154769,123,14128.0,509.94112549695427,134.12057369403988,0.9584803256445047,0.49279717735933615,145.4889366389779,126.59635548351774,158.25612152457168,0.6827323379885785,1.1492347949773316,14144.0,516.7695526217004,134.1964981686711,0.9539997302036962,0.49164207681328587,145.53695187314656,126.73319565662302,158.25612152457168,0.6655616294441402,1.148372777306676,1.001132502831257,4.17509302854673,58985.7143073082,4.205358072693936,59480.58458018303,0.10546704297955603,4.1650896366153445,2332.450196504593,560.0,1.0024017230850077,0.8362215676282703,11814.138307452202,0.8410245412328529,11895.451111197472,0.12633400074230325,0.8523595618350165,477.32135462760925,0.9810666825019206,0.46183930803617695,6524.865743935108,0.45857910969930943,6486.142927587032,0.14157939294550198,0.45911516435444355,257.1044920384884,1.005933464832432,0.0,0.0,True,True,False,False,False
control2_disease,1,PB154769,124,28880.0,800.7106781186548,191.75807167353216,0.9243374727947766,0.8103441710045541,255.77380495560877,149.871735268369,248.4069242191127,0.5660513265375043,1.7066180257244996,30576.0,900.6101730552664,197.30831791848598,0.8669615515481456,0.8380464981166144,278.0821745763241,151.7213049380494,286.90416518412553,0.4737146731634324,1.8328485553816598,1.0587257617728532,4.022757263626088,116177.22977352142,3.962496492311881,121157.29274892807,0.08665912193448158,2.936357886442598,4980.062975406647,1696.0,1.3699819365341956,1.0591139255323734,30587.210169374943,1.0497868215438118,32098.281855523586,0.12483002687533276,0.8909620790970776,1511.0716861486435,1.1887306434025844,0.46917331101388315,13549.725222080946,0.4740322439827528,14494.00989201665,0.08425041774653935,0.5567716214243533,944.2846699357033,0.8426674294455364,0.0,0.0,False,True,False,False,False
control2_disease,1,PB154769,125,22752.0,699.1959594928933,170.2020743757679,0.9628438425730004,0.7823908183439642,216.95241466739543,135.11531068523593,218.52459815773602,0.5848326672463176,1.605683423789084,116528.0,2962.38181771802,385.1857443739306,0.5955332958552665,0.9136040866518012,804.6220044770574,327.1632775200454,762.4499983605482,0.1668622478106817,2.4593897291170093,5.121659634317862,4.571001986348176,103999.4371933937,2.805074951103407,326869.7739021778,0.3456698818968604,2.378497121642453,223464.56157255173,93952.0,1.9218026142456317,1.2329253679083767,28051.517970651388,0.804752027044298,93776.14420741796,0.3561687559543444,0.7022162609862428,65974.62215217948,1.7557630553538708,0.9469527002782908,21545.067836731672,0.6832868642896592,79622.0517219454,0.3580495163162937,0.6209618407610883,58340.60686318576,1.5249772822073067,0.0,1842.0,False,False,True,True,False
control2_disease,1,PB154769,126,26432.0,770.0243866176395,183.45099521790505,0.916504854368932,0.794489694557539,242.91138212177694,147.51464950362882,240.66574330386118,0.5601842971920908,1.6466932805599175,26528.0,770.6101730552664,183.7838367287352,0.9169720013826478,0.7977117119369208,244.22538610811614,147.27743040962864,243.70473938764508,0.5613644380096455,1.6582675663802815,1.0036319612590798,4.0186264520695945,106220.33438110352,4.016533732827668,106550.60686445236,0.056397510450916316,3.4403383682171502,330.27248334884644,96.0,1.1680904672618364,1.1475472886083742,30331.969932496548,1.1469824387432404,30427.15013498068,0.09616793624412032,0.9914604425430298,95.18020248413086,1.1574312391778254,0.5581726656232219,14753.619897753,0.5585371815443344,14816.874352008104,0.07381786843116933,0.658900565157334,63.254454255104065,0.8471273134967489,0.0,0.0,False,True,False,False,False
control2_disease,1,PB154769,128,16592.0,569.4974746830583,145.34644999533296,0.9559806407006223,0.6039301469205447,163.9836740322469,130.701096570146,180.42172818150257,0.6428727210838229,1.2546465051594917,17040.0,577.4974746830583,147.29562736988214,0.955371159452792,0.6258536135753785,167.89516891719825,130.9482496170044,183.84776310850236,0.6420654125766541,1.2821490123637063,1.0270009643201543,4.355596320651537,72268.05415225029,4.322796969976224,73660.46036839485,0.11320821090278155,3.144230068061087,2263.8456490039825,720.0,1.3852664170142766,1.1755288029152438,19504.373897969723,1.1720359146874835,19971.49198627472,0.13417854710385385,0.9335756567617257,672.1744728684425,1.259168225307819,0.6465749483512447,10727.971543043852,0.6510490362178272,11093.875577151775,0.08241583912331728,0.7397664215829637,532.6318235397339,0.8740258134016053,0.0,0.0,False,True,False,False,False
control2_disease,1,PB154769,129,24144.0,728.4680374315354,175.3313878576388,0.9250574712643678,0.8468445640701485,245.1750263856966,130.39400098287715,236.01906702637396,0.5717393505107481,1.8802630837126633,45264.0,1119.681240867132,240.06647986108433,0.8657664205653953,0.8701151639064316,352.8087113024479,173.88122897183527,351.2036446280135,0.45370544352434783,2.0290212657721365,1.874751491053678,4.272544254908663,103156.30849051476,3.5272597943242676,159657.88733029366,0.24209812390171456,2.675264149610743,56501.5788397789,21120.0,1.5970551003460078,1.1388653166656308,27496.76420557499,1.0654208476968918,48225.20925015211,0.13501381495598108,0.9814604661258107,20728.44504457712,1.1603781873773842,0.5229728453211866,12626.65637743473,0.5899952200744084,26705.54364144802,0.21359913085272833,0.6666139803036596,14078.88726401329,0.7845212683402757,0.0,0.0,False,False,False,True,True
control2_disease,1,PB154769,130,29600.0,842.0243866176395,194.13369239820483,0.8987672314325621,0.822730127654387,268.8619704820589,152.82979453164026,262.9315500277591,0.5246289302462765,1.759224837709224,31760.0,843.7817459305202,201.09223739565078,0.9324721080446271,0.7874552870915286,262.1426898208031,161.5773562646704,262.9315500277591,0.5605703282333462,1.6223974440539957,1.072972972972973,4.697594244592898,139048.7896399498,4.565181378273279,144990.16057395935,0.16551118774455298,2.9486929840413776,7973.265828847885,2704.0,1.5931106663246224,1.397403708356055,41363.14976733923,1.3690675791944154,43481.586315214634,0.1749707909205027,1.0296401282078063,2784.1469066739082,1.3571768136002809,0.6572245112816627,19453.845533937216,0.6652058710688983,21126.93846514821,0.19183251676988125,0.8022223795879875,2169.209314405918,0.8192547702536122,0.0,0.0,False,False,False,True,True
control2_disease,1,PB154769,131,13792.0,537.0538238691624,132.51611147701007,0.9414334470989761,0.549067872447135,146.27697331390831,122.25504173782662,158.24032355881985,0.6008990068363915,1.1964903143020984,14912.0,636.3675323681471,137.79168367898967,0.8612683377613491,0.7318063740958406,173.40513404461333,118.1777846306008,193.5355264544471,0.4627322105646178,1.4673242909963302,1.0812064965197217,4.176205165580503,57598.221643686295,4.073415115283794,60742.76619911194,0.140700134113382,2.8076290673443247,3144.544555425644,1120.0,1.487449041667988,1.1712133402173384,16153.37438827753,1.149003175131241,17133.935347557068,0.15161579091405147,0.8755008564995868,980.5609592795372,1.3377637857489535,0.6073163700551486,8376.10737580061,0.6131446050647886,9143.212350726128,0.11839003785583031,0.6849151561834983,767.104974925518,0.8867030676314018,8.0,0.0,False,True,True,False,False
control2_disease,1,PB154769,132,20464.0,677.539105243401,161.4173907714419,0.948197572050783,0.8192448416152736,214.4614160267084,122.98158763437264,229.13969538253298,0.5601852360870694,1.7438497920868252,34896.0,1182.8944443027283,210.7865440512706,0.7780255061089807,0.9127294805591311,354.4499661189908,144.8156491764594,401.47851748256716,0.31339605705801193,2.4475943596889156,1.7052384675527756,4.912795009302664,100535.43707036972,3.842285363957566,134080.39006066322,0.3737035624517753,2.3525712350454184,34667.48971962929,14736.0,2.0882662068287248,1.4317312960405897,29298.949242174625,1.345153131832679,46940.46368843317,0.17190087914009017,1.2176203240400805,17942.853095054626,1.175843789540311,0.8711728955632873,17827.68213480711,0.9494223842727842,33131.04352158308,0.23191489315065478,1.054197419361979,15534.65317171812,0.826384963160447,0.0,697.0,False,False,True,True,False
control2_disease,1,PB154769,133,21408.0,682.2253967444162,165.09849234226934,0.9501153914432807,0.8377149103087845,228.3021578785269,124.6775891378209,222.24535990656813,0.578003136353187,1.831140299209327,21408.0,682.2253967444162,165.09849234226934,0.9501153914432807,0.8377149103087845,228.3021578785269,124.6775891378209,222.24535990656813,0.578003136353187,1.831140299209327,1.0,4.376774379446189,93697.98591518402,4.376774379446189,93697.98591518402,0.10615058454246117,,0.0,0.0,,1.4132750282796331,30255.391805410385,1.4132750282796331,30255.391805410385,0.14850745922144007,,0.0,,0.6686570046452864,14314.609155446291,0.6686570046452864,14314.609155446291,0.12117852048252278,,0.0,,343.0,0.0,False,True,True,False,False
control2_disease,1,PB154769,134,15728.0,585.0538238691624,141.51152447625827,0.9248500529224979,0.7199254634810217,171.55509290879448,119.06805008571814,181.19878586789702,0.5774198639887022,1.4408155066391903,17360.0,646.1248916810279,148.6722519389628,0.8894353929705913,0.5273425946149067,165.72254890647045,140.80661866663013,181.19878586789702,0.5225485417640005,1.1769514137601058,1.103763987792472,4.162207407874955,65463.19811105728,4.021975704340891,69821.49822735786,0.1544661180076107,2.670527032046926,4358.300116300583,1632.0,1.5585715321086544,1.1269664972990237,17724.929069519043,1.1194733305975864,19434.0570191741,0.1241813646823908,1.047259773072951,1709.127949655056,1.0761097926946923,0.5935084158071484,9334.70036381483,0.6019295054269002,10449.496214210987,0.09969206011200676,0.6830856926447036,1114.7958503961563,0.8688637782900432,0.0,0.0,False,True,False,False,False
control2_disease,1,PB154769,135,19088.0,656.4680374315354,155.89610780870953,0.9092121558540536,0.6567693417459649,187.65283688278623,141.5074143916201,195.5326059765992,0.5565998935336695,1.3260989729022905,101044.0,1629.078210486802,358.6826125674616,0.8828813085418705,0.5506946517995088,404.7355681310297,337.8355208626955,446.7504896471855,0.4784499620362428,1.1980254980219325,5.293587594300083,4.365335124960889,83325.51686525345,2.799513895285063,282874.0820351839,0.3040833182195935,2.434825579212388,199548.56516993046,81956.0,1.7928738560291362,0.9520642879697723,18173.003128767014,0.7724804444431216,78054.51402831078,0.23545255805844692,0.7306543864945063,59881.51089954376,1.3030295931535214,0.5019274212307572,9580.790616452694,0.4972791236066065,50247.07176570594,0.19941208737840455,0.49619650970341705,40666.28114925325,1.0115496812558507,0.0,0.0,False,False,False,True,True
