condition,rep,field,label,nuc_area,nuc_perimeter,nuc_equivalent_diameter_area,nuc_solidity,nuc_eccentricity,nuc_axis_major_length,nuc_axis_minor_length,nuc_feret_diameter_max,nuc_circularity,nuc_aspect,cell_area,cell_perimeter,cell_equivalent_diameter_area,cell_solidity,cell_eccentricity,cell_axis_major_length,cell_axis_minor_length,cell_feret_diameter_max,cell_circularity,cell_aspect,cell_nuc_area_ratio,blue_nuc_mean,blue_nuc_integrated,blue_cell_mean,blue_cell_integrated,blue_cell_cv,blue_cyto_mean,blue_cyto_integrated,cyto_area,blue_nc_ratio,green_nuc_mean,green_nuc_integrated,green_cell_mean,green_cell_integrated,green_cell_cv,green_cyto_mean,green_cyto_integrated,green_nc_ratio,red_nuc_mean,red_nuc_integrated,red_cell_mean,red_cell_integrated,red_cell_cv,red_cyto_mean,red_cyto_integrated,red_nc_ratio,green_saturated_px,red_saturated_px,flag_area_outlier,flag_no_cyto,flag_saturated,keep_shape,keep_intensity
treatment1,1,PB154796,45,31472.0,787.1959594928933,200.17840780639915,0.9645703077111684,0.6762077661443299,235.15187304291103,173.23896507530975,236.2371689637344,0.6382171849166619,1.3573844252687999,32244.0,804.6101730552664,202.61869578210346,0.9581599904909069,0.6715787800288955,238.02945999413814,176.3639191035458,238.90793205751876,0.6258751925171384,1.3496494135764108,1.0245297407219116,0.8890023276069683,27978.681254446507,0.880402698994585,28387.704626381397,0.07958069840061173,0.6538567991375573,891.8606740236282,1364.0,1.3596284825355796,0.6090591453351024,19168.30942198634,0.6086289421132445,19624.631609499454,0.14286865260712064,0.5482024392686631,747.7481271624565,1.1110113740968137,0.519934375851354,16363.374676793814,0.520639647163923,16787.504783153534,0.10207787851734171,0.5642060961934828,769.5771152079105,0.9215327153662184,0.0,0.0,False,True,False,False,False
treatment1,1,PB154796,46,33888.0,817.4386001800126,207.71986349886038,0.9744091092069699,0.7495621922731593,255.72512530494774,169.27313569183943,256.46247288833507,0.6373023489377059,1.5107248073344228,54752.0,1208.4507934888325,264.0310806578264,0.8978387065035585,0.6346134521057737,307.4830039912249,237.6320019478774,329.874218453034,0.47114209576603594,1.29394610772445,1.6156751652502361,0.9014973347915145,30549.941681414843,0.7077259740409562,38749.41253069043,0.37397270549352674,0.4005470497007249,8594.137498378754,21456.0,2.2506652725693086,0.5522271158820945,18713.87250301242,0.519474080232506,28442.24484089017,0.1765690427277595,0.4643992656907157,9964.150644659996,1.1891214234819034,0.5308193374975699,17988.40570911765,0.564265924038323,30894.687872946262,0.12043206707079045,0.6152256772499934,13200.282131075859,0.8628042637464147,0.0,0.0,False,False,False,True,True
treatment1,1,PB154796,47,25648.0,736.8528137423857,180.70984434547958,0.9433573635427395,0.5312724291669405,197.64866924787472,167.4481585881747,216.69563908856125,0.5936109130948143,1.1803573769597298,30784.0,874.4091629284898,197.97829715685316,0.9090479565320104,0.6796005229905412,235.76487958260935,172.952964843859,275.30528509274933,0.5059475701396513,1.3631733910746,1.2002495321272615,0.9466804692037148,24280.460674136877,0.8669243878210564,26687.4003546834,0.3099510255246198,0.46864090353320137,2406.939680546522,5136.0,2.020055146843678,1.1607994027063948,29772.183080613613,1.135365818927293,34951.10136985779,0.13856955706328178,1.0083563647282272,5178.918289244175,1.1511797250560858,1.3456081311849974,34512.15734863281,1.335163421992778,41101.670782625675,0.06184863430520361,1.2830049521014142,6589.513433992863,1.0487941835150725,522.0,18597.0,False,False,True,True,False
treatment1,1,PB154796,48,28944.0,762.6101730552664,191.97042840712356,0.9724499395242575,0.7591732011661745,238.3148857956407,155.11645720713318,243.402958075698,0.6254077012037204,1.5363610675907156,117824.0,1996.1320343559642,387.32179917850715,0.8264639039308661,0.8566146021981318,576.8861107922216,297.648313832568,615.1138106074354,0.37159092388613923,1.9381467456144548,4.0707573244886675,0.8218928615260415,23788.866984009743,0.5085483263115187,59919.197999328375,0.37608081654639824,0.40650687460979557,36130.33101531863,88880.0,2.021842465308793,0.612885705187645,17739.363850951195,0.46335501107298716,54594.34082466364,0.26263480978008447,0.41465995694996,36854.976973712444,1.4780441055744533,0.45976005151616633,13307.294931083918,0.4526890928183957,53337.639672234654,0.20136873362782348,0.45038641697964377,40030.34474115074,1.0208124272472148,0.0,0.0,False,False,False,True,True
treatment1,1,PB154796,49,24208.0,679.2964645562816,175.5636149632059,0.9670821348673697,0.5529514815962028,193.5903613659961,161.30209354729016,199.21094347449892,0.6592498902070965,1.2001726518772042,102784.0,1889.445742854949,361.7577274448453,0.8336226053950592,0.7738926828750881,483.1527636555901,305.98874167920417,606.7569529885916,0.36179830542812763,1.5789886941726865,4.245869134170523,0.8704884663367027,21072.7847930789,0.5042549044254513,51829.33609646559,0.42843559957186855,0.39142424281443045,30756.55130338669,78576.0,2.223900236933947,0.6044704603648056,14633.020904511213,0.44103440404582567,45331.28018544614,0.30519473279756587,0.39068238750935314,30698.25928093493,1.547217073742118,0.6183240046430446,14968.387504398823,0.5077669501057008,52190.318199664354,0.3534186645858823,0.47370610231197224,37221.93069526553,1.3052903511802985,0.0,4.0,False,False,True,True,False
treatment1,1,PB154796,50,31424.0,769.6396103067893,200.025696983557,0.9677260408967726,0.7385067065288942,244.65397354936522,164.95699496216332,241.66091947189145,0.6666478887910504,1.4831379148576405,80960.0,1724.5340546095176,321.06303671048585,0.7339715694807079,0.796685528290051,459.7372987474461,277.8624884348331,498.84366288447524,0.3420871916983957,1.654549706716774,2.576374745417515,0.93317072060293,29323.956724226475,0.6353999217795466,51441.97766727209,0.3914364772536506,0.44998683784706867,22585.73936522007,50192.0,2.0737733687225646,0.8113923613797653,25497.193563997746,0.6510942230939777,52712.58830168843,0.2547355491859778,0.5501521582749949,27613.237128138542,1.474850819314952,0.611904714733567,19228.49375578761,0.6611639453561998,53527.83301603794,0.14318875217082708,0.691177557438973,34691.58396297693,0.8853075568611682,557.0,4.0,False,False,True,True,False
treatment1,1,PB154796,51,27168.0,742.1248916810279,185.98755859294704,0.9494652967079052,0.7138059868106736,225.71248147730705,158.0762684981702,228.64164100180878,0.6198884371681118,1.427870758980623,97576.0,2768.315800540038,352.47357605511115,0.6246663038955219,0.9830772283146585,1026.0907012099512,187.97119970438783,914.7639039664825,0.16000060019314058,5.4587655067565075,3.591578327444052,0.9182147551657033,24946.058468341827,0.6136865615859998,59881.079933315516,0.33818262784311126,0.4917715197696933,34113.206783384085,69368.0,1.8671572432574421,0.7075320901184642,19222.231824338436,0.5748673468721913,56093.256238400936,0.22827984293608905,0.5240625765584062,36353.172810703516,1.3500908512966687,0.4933264395891216,13402.692710757256,0.5069728413732817,49468.381969839334,0.15163171070491432,0.5122335733131147,35532.61851358414,0.9630888432366855,0.0,0.0,False,False,False,True,True
treatment1,1,PB154796,53,24704.0,716.953318805774,177.35306513600904,0.9449927320021422,0.7182378061782744,213.90307778853523,148.83327176944613,221.90313201935658,0.6039422098807434,1.4371993254296465,133828.0,3209.7544007200504,412.78941579553293,0.6705212738240776,0.5934394471584152,552.9098651956091,445.0253394578322,592.4086427458668,0.16323498578895873,1.2424233322740925,5.4172603626943,0.9681447902296241,23917.048897832632,0.49965149698792405,66867.3605388999,0.48361937539520006,0.3909854306669179,42396.89615979791,108436.0,2.4761658985047723,0.7856262502902298,19408.110887169838,0.5886461744955399,78777.34024038911,0.21717197191457493,0.5430233404155769,58883.27894130349,1.4467633190296911,0.5002423102673085,12357.98603284359,0.5574576595346239,74603.44366019964,0.15654655374999568,0.570456455694503,61858.01622968912,0.8769158544420148,0.0,0.0,False,False,False,True,True
treatment1,1,PB154796,54,20608.0,638.1248916810279,161.9843218891947,0.9591361816997115,0.46222185696619433,172.72791471068865,153.1689514163752,182.82231811242303,0.6359666446901475,1.1276953528339062,20800.0,639.2964645562816,162.73715780512876,0.9581721024507094,0.49304526346725036,175.3856032827008,152.5861167429774,188.50994668717087,0.6395412973439208,1.1494204520462883,1.0093167701863355,0.9797455160936445,20190.595595657825,0.9759594004758848,20299.955529898405,0.13869114564874238,0.5695829908363521,109.3599342405796,192.0,1.7201102066882767,0.7855824946009363,16189.284048736095,0.7841199364685095,16309.694678544998,0.1777008753022394,0.6271386969213685,120.41062980890274,1.2526455446895086,0.604826358482473,12464.261595606804,0.6063753788431103,12612.607879936695,0.18356913732750693,0.7726368975515167,148.3462843298912,0.7828080180990131,0.0,0.0,False,True,False,False,False
treatment1,1,PB154796,55,18348.0,570.6690475583121,152.84436256140023,0.9702802749867795,0.46445429708361385,163.07591615267617,144.41955680347846,170.85666507338834,0.7079946246568553,1.1291816687582326,23532.0,743.1543289325507,173.094982500094,0.8992662794252522,0.761477840501027,223.53118077622193,144.89088682942395,249.94799459087486,0.535439837098821,1.542755280664263,1.2825376062786136,0.9752209837825984,17893.354610443115,0.8572981531168051,20173.94013914466,0.2884236761854764,0.43992776402421757,2280.585528701544,5184.0,2.2167752606969207,0.9851978927694792,18076.410936534405,0.948282044413198,22314.973069131374,0.15998697866218076,0.8176238681707118,4238.56213259697,1.2049524617886762,0.7283434470786959,13363.645566999912,0.7492028478429813,17630.241415441036,0.24345461480084976,0.8230316065665748,4266.595848441124,0.8849519766526492,2836.0,1.0,False,False,True,True,False
treatment1,1,PB154796,56,29300.0,783.3380951166242,193.14740138231284,0.9744578954370094,0.7975032998211211,249.54105454579596,150.5517574123299,248.60008045050992,0.6000383238794591,1.6575100738436086,181092.0,3527.938166904124,480.1806906105035,0.6453603985659608,0.6131109670512636,610.6109520554038,482.38069742331976,788.3653975156444,0.18283831051568497,1.2658279141703588,6.18061433447099,0.872458240989939,25563.02646100521,0.519437128400458,94065.90845629573,0.3239221843619419,0.45129441601198034,68502.88199529052,151792.0,1.9332351787104278,0.6443627574215977,18879.828792452812,0.48345453626109913,87549.74888059497,0.23447616534647187,0.45239485669957674,68669.92008814216,1.4243370539676619,0.5371318489719983,15737.963174879551,0.5388291955379789,97577.65667836368,0.22358649531950198,0.5391568297636511,81839.69350348413,0.9962441711207841,0.0,0.0,False,False,False,True,True
treatment1,1,PB154796,57,27232.0,722.8111831820431,186.20649634808115,0.9734753699864159,0.7987820656664684,241.12503802107202,145.06576304090157,239.88538930080756,0.6549975505901234,1.6621774357129762,29744.0,761.6396103067893,194.60533656249686,0.9629629629629629,0.7691552670191985,244.6975166247963,156.37687199633,239.88538930080756,0.6443327292454787,1.5647935241378856,1.0922444183313749,0.8831566098429586,24050.12079924345,0.8647248415299453,25720.375686466694,0.08344759733243372,0.6771836968367559,1852.7745945453644,2736.0,1.304161062896727,0.6641125828334153,18085.113855719566,0.6614763186037171,19674.951620548964,0.16809230932362693,0.6211617319076731,1699.4984984993935,1.069146002915914,0.5127174479571707,13962.32154276967,0.5150235190300242,15318.85955002904,0.11476284939411366,0.5386117993587116,1473.641883045435,0.9519239061744069,5.0,0.0,False,False,True,True,False
treatment1,1,PB154796,58,25052.0,712.9116882454314,178.59786413813939,0.9555996338114129,0.8343791449962267,242.50130144545167,133.66451810774876,235.3720459187964,0.6194136860283935,1.8142533626610475,122684.0,3662.482322781408,395.2291997136455,0.45600654177817423,0.8929452573035004,799.1124383880805,359.7326640533083,827.4061880358402,0.11493352241486295,2.2214063893560163,4.897173878333067,0.9421164272250449,23601.900734841824,0.5193813720670718,63719.78425067663,0.44130206202537986,0.4109091641657941,40117.88351583481,97632.0,2.292760807945667,0.8098309329349108,20287.884531885386,0.5682496811449673,69715.14388158917,0.32584045593206323,0.5062608504353469,49427.25934970379,1.5996317555238888,0.5647434678137464,14147.953355669975,0.5085639671637312,62392.6617475152,0.30410946837592845,0.4941485208932033,48244.708391845226,1.142861799511083,1218.0,0.0,False,False,True,True,False
treatment1,1,PB154796,60,26052.0,749.7817459305202,182.12752845037033,0.9593460008837826,0.8072099862258176,237.7010912616551,140.30648722677495,247.98790293076797,0.5823461486764658,1.694156100405129,36540.0,1026.066017177982,215.69462896563476,0.898053480141565,0.8667687995874982,311.32363224439166,155.26026605634115,352.40885346426813,0.436141887348161,2.0051726056647223,1.402579456471672,0.9714072566738551,25307.10185086727,0.8566138407059491,31300.66973939538,0.23241754015163177,0.5742147533361994,6095.863821417093,10616.0,1.6917142080205343,0.6974899364315327,18171.00782391429,0.6637723181521104,24254.24050527811,0.1330988176594351,0.5809850879574999,6167.737693756819,1.200529843000988,0.4629759315522003,12061.448968797922,0.4858453989942412,17752.790879249573,0.1485305873432503,0.542357661034954,5757.6689295470715,0.8536358289264809,0.0,0.0,False,False,False,True,True
treatment1,1,PB154796,61,16032.0,532.1837661840735,142.87258792782515,0.9658995059645741,0.5034674656493011,154.5513365841391,133.53454704351356,161.33505508723144,0.7113352375283708,1.1573884062659607,21600.0,721.2548339959391,165.83719174624105,0.8869179600886918,0.8358254153238694,232.55481539944134,127.67150820297591,235.1361307838504,0.5217784536669564,1.8215091109421129,1.347305389221557,0.8852414033950089,14192.190179228783,0.7850984517043388,16958.126556813717,0.2523384931564843,0.49675581493982296,2765.9363775849342,5568.0,1.7820453767657398,0.7849292948975891,12583.98645579815,0.7716776891921957,16668.238086551428,0.16969738605481266,0.7335222037990803,4084.2516307532787,1.0700825289708473,0.8110818644175064,13003.264450341463,0.8173734166238595,17655.265799075365,0.1726751685889496,0.8354887479766347,4652.001348733902,0.9707872983110349,129.0,1052.0,False,False,True,True,False
treatment1,1,PB154796,62,15088.0,559.8822509939085,138.60244677120292,0.9528861942655046,0.36659744149748474,144.59957970886035,134.5325081278411,155.3319027115808,0.6048506328809283,1.0748300297163336,15856.0,598.7106781186548,142.08619292992807,0.921967670659379,0.5177111566401539,156.36254731581425,133.77683229762113,174.9514218290323,0.5558652095319829,1.1688312888732884,1.0509013785790031,0.983347062783934,14836.740483283997,0.9618245818089284,15250.690569162369,0.1568154526397736,0.5389975076541305,413.9500858783722,768.0,1.824400018218523,0.7647866595591777,11539.101119428873,0.760287196070001,12055.113780885935,0.19810922541816986,0.6718914862722158,516.0126614570618,1.1382591909332893,0.5844937482590008,8818.841673731804,0.599433322657956,9504.61476406455,0.20290025808135081,0.8929337113707637,685.7730903327465,0.6545768636752785,12.0,0.0,False,True,True,False,False
treatment1,1,PB154796,63,15264.0,555.9827560572969,139.4084947585244,0.9393230769230769,0.6180605650246199,159.0288628700281,125.01743694682233,166.70932787339765,0.6205197049272851,1.2720534571323274,97224.0,3045.6122650963193,351.83723722387805,0.5107348669107643,0.9561547778381135,889.4344525792393,260.48138526967244,804.2698552103019,0.13171466249341607,3.414579708482513,6.369496855345912,0.8661567067270571,13221.0159714818,0.48276741737309015,46936.57938668132,0.39188668585685466,0.4105461005277646,33608.94597360492,81864.0,2.109767223738325,0.8226929117439303,12557.584604859352,0.5861965307409058,56992.37150475383,0.2255619211116563,0.5423523824802856,44399.1354393661,1.5168973868642222,0.5163544347954903,7881.634092718363,0.630138429732239,61264.57869228721,0.1650709469591967,0.6520851867794583,53382.30173051357,0.7918511956170636,0.0,0.0,False,False,False,True,True
