group,image,label,nuc_area,nuc_mean,nuc_integrated,cell_area,cell_mean,cell_integrated,cyto_area,cyto_mean,cyto_integrated,saturated_px,flag_saturated,flag_area_outlier,flag_no_cyto,keep
control,PB154766,93,33780.0,0.6092729598989566,20581.240585386753,49856.0,0.5248566160841686,26167.25145149231,16076.0,0.3474751720642919,5586.0108661055565,12.0,True,False,False,False
control,PB154766,94,21696.0,0.8156064107854766,17695.3966884017,25360.0,0.7979676315884109,20236.4591370821,3344.0,0.7070655391582746,2364.4271629452705,0.0,False,False,False,True
control,PB154766,95,29744.0,0.5964753164270028,17741.56181180477,33584.0,0.5739836020873467,19276.66529250145,4256.0,0.39854013529094984,1696.1868157982826,0.0,False,False,False,True
control,PB154766,96,34500.0,0.5582596840495648,19259.959099709988,40060.0,0.540414864948197,21649.019489824772,5560.0,0.4296871205242418,2389.0603901147842,3.0,True,False,False,False
control,PB154766,99,27648.0,0.6790891041617013,18775.455551862717,69856.0,0.6174190685816836,43130.42645484209,42240.0,0.5768782814823542,24367.338609814644,0.0,False,False,False,True
control,PB154766,100,24064.0,0.21866983020222408,5262.0707939863205,151312.0,0.22212217108303092,33609.749950915575,127184.0,0.22268000166712767,28321.333332031965,0.0,False,False,False,True
control,PB154766,101,21224.0,0.5178146536760047,10990.098209619522,21592.0,0.5158001258665652,11137.156317710876,368.0,0.39961442416128906,147.05810809135437,0.0,False,False,True,False
control,PB154766,102,13760.0,0.5678712042178525,7813.907770037651,23504.0,0.5137794853382731,12075.87302339077,9744.0,0.43739380678911316,4261.965253353119,0.0,False,False,False,True
control,PB154766,103,16464.0,0.5513542627026956,9077.49658113718,25360.0,0.47201186240495,11970.220830589533,8896.0,0.3251713409905972,2892.7242494523525,0.0,False,False,False,True
control,PB154766,104,17616.0,0.4314587297633656,7600.576983511448,26000.0,0.3968046299654704,10316.92037910223,8976.0,0.3289945832455328,2953.0553792119026,0.0,False,False,False,True
control,PB154766,105,31184.0,0.448826562911425,13996.207537829876,168336.0,0.3802270283721612,64005.897048056126,137152.0,0.3646296773669086,50009.68951022625,0.0,False,False,False,True
control,PB154766,106,22708.0,0.7970820435083141,18100.139043986797,88416.0,0.5694625667143658,50349.60229861736,65792.0,0.49113428456335534,32312.706849992275,0.0,False,False,False,True
control,PB154766,107,18688.0,0.29686978883715986,5547.902613788843,27484.0,0.26641885308854324,7322.2557582855225,8460.0,0.19275371411167982,1630.6964213848114,0.0,False,False,False,True
control,PB154766,108,24544.0,0.7193403047481564,17655.48843973875,25168.0,0.7092469614555672,17850.327525913715,1344.0,0.5016922630990545,674.2744016051292,0.0,False,False,True,False
control,PB154766,109,16768.0,0.2713296586498334,4549.655716240406,48768.0,0.1871812198631309,9128.453730285168,31440.0,0.14061746049966217,4421.012958109379,0.0,False,False,False,True
control,PB154766,111,29616.0,0.388190775817871,11496.658016622066,56612.0,0.3236201216294253,18320.782325685024,27108.0,0.250282093645092,6784.646994531155,0.0,False,False,False,True
control,PB154766,112,25024.0,0.5563868407071914,13923.024301856756,93888.0,0.34547289229939604,32435.758912205696,68864.0,0.26883037015492767,18512.73461034894,0.0,False,False,False,True
control,PB154766,113,15696.0,0.308565946842689,4843.251101642847,16096.0,0.3040957591805615,4894.725339770317,976.0,0.21807802416628502,212.84415158629417,0.0,False,False,True,False
control,PB154766,114,19664.0,0.9965857146466962,19596.861492812634,48460.0,0.6035422667024601,29247.658244401217,28860.0,0.33607613761662114,9699.157331615686,31.0,True,False,False,False
control,PB154766,115,17664.0,0.38098083450492687,6729.645460695028,46656.0,0.29850894442998355,13927.233311325312,28880.0,0.24798361295601998,7161.766742169857,0.0,False,False,False,True
control,PB154766,116,25712.0,0.5239228136204623,13471.103383809328,35632.0,0.48889867624089783,17420.437631815672,9920.0,0.39811837177483306,3949.334248006344,0.0,False,False,False,True
control,PB154766,117,24256.0,0.4427197215486426,10738.609565883875,64912.0,0.3562603029868955,23125.56878748536,40656.0,0.30467727325859617,12386.959221601486,0.0,False,False,False,True
control,PB154766,118,28368.0,0.5292515152066241,15013.80698338151,69840.0,0.3848935421056969,26880.96498066187,41472.0,0.28614867856096543,11867.15799728036,0.0,False,False,False,True
control,PB154766,119,25432.0,0.49585245550381907,12610.519648373127,54637.0,0.4206409106680124,22982.557436168194,29205.0,0.3551459608900896,10372.037787795067,0.0,False,False,False,True
control,PB154766,120,14320.0,0.5336366199955926,7641.676398336887,14832.0,0.5306373089471552,7870.412566304207,512.0,0.4467503280611709,228.7361679673195,0.0,False,False,True,False
control,PB154766,121,30400.0,0.5013580036829961,15241.283311963081,146060.0,0.3658216199402889,53431.905808478594,115660.0,0.33019732402313257,38190.62249651551,0.0,False,False,False,True
control,PB154766,122,12016.0,0.5719675303656315,6872.761844873428,12784.0,0.56196304255903,7184.135536074638,768.0,0.40543449375157553,311.37369120121,0.0,False,False,True,False
control,PB154766,123,21168.0,0.867770225018015,18368.960123181343,22416.0,0.8498597006013698,19050.455048680305,1648.0,0.6321478956966724,1041.7797321081161,4.0,True,False,True,False
control,PB154766,124,11424.0,0.43883041647218524,5013.198677778244,23744.0,0.3739838079170316,8879.871535182,12320.0,0.3138533163477074,3866.672857403755,0.0,False,False,False,True
control,PB154766,125,13936.0,0.3661514792450192,5102.687014758587,64752.0,0.263970578308437,17092.622886627913,51040.0,0.23649288547578556,12070.596874684095,0.0,False,False,False,True
control,PB154766,127,19664.0,0.6423762736855676,12631.687045753002,70244.0,0.5253869500712309,36905.28092080355,50580.0,0.47990497973607243,24273.593875050545,0.0,False,False,False,True
control,PB154766,128,21944.0,0.625407002624525,13723.931265592575,36964.0,0.5594274762785288,20678.677233159542,15148.0,0.45909830488329484,6954.42112237215,0.0,False,False,False,True
control,PB154766,130,16528.0,0.679560769966011,11231.78040599823,19136.0,0.6718490593677331,12856.50360006094,2608.0,0.6229766848399961,1624.7231940627098,0.0,False,False,False,True
control,PB154766,131,24816.0,0.6119745743204554,15186.761036336422,51904.0,0.4360089742443059,22630.609799176455,27088.0,0.2748024498981111,7443.848762840033,0.0,False,False,False,True
control,PB154766,132,24304.0,0.5014565692892037,12187.400460004807,81696.0,0.3534522105188573,28875.631790548563,57392.0,0.2907762637744591,16688.231330543756,0.0,False,False,False,True
control,PB154766,133,10512.0,0.3253586682826961,3420.1703209877014,10816.0,0.3148240141774467,3405.1365373432636,848.0,0.20492991260340754,173.7805658876896,0.0,False,True,True,False
control,PB154766,134,25456.0,0.742991127153375,18913.582132816315,83296.0,0.6346509710442285,52863.887284100056,57072.0,0.5843472938106312,33349.868752360344,0.0,False,False,False,True
control,PB154766,135,24208.0,0.6254116387056619,15139.964949786663,118528.0,0.4248288268566365,50354.11118966341,94304.0,0.3733420423091388,35207.64795792103,0.0,False,False,False,True
control,PB154766,136,24000.0,0.6702526515672604,16086.06363761425,27056.0,0.6687018798365705,18092.39806085825,3536.0,0.6154307247185868,2176.1630426049232,3.0,True,False,False,False
control,PB154766,138,24612.0,0.5516536720187881,13577.300175726414,26388.0,0.5391933136439349,14228.233160436153,1776.0,0.366516320219448,650.9329847097397,0.0,False,False,True,False
control,PB154766,139,20176.0,0.64935978427293,13101.483007490635,20608.0,0.6471390470150882,13336.241480886936,432.0,0.5434223921210678,234.75847339630127,0.0,False,False,True,False
control,PB154766,140,23872.0,0.567163135089859,13539.318360865116,24864.0,0.5595867114052886,13913.563992381096,1760.0,0.4283026060597463,753.8125866651535,0.0,False,False,True,False
control,PB154766,141,10304.0,0.6149985524449751,6336.945084393024,11024.0,0.5962730975137653,6573.314626991749,1024.0,0.4163337349309586,426.3257445693016,0.0,False,True,True,False
control,PB154766,142,16608.0,0.7224281028537565,11998.085932195187,191944.0,0.4757373373276511,91314.92747601867,174600.0,0.45153789020776064,78838.51563027501,0.0,False,False,False,True
control,PB154766,143,8448.0,0.3151996150387056,2662.806347846985,30256.0,0.285126987917596,8626.802146434784,21808.0,0.2734774302360509,5963.995798587799,0.0,False,False,False,True
